,store_nbr,family,year,sales
4710,35,HOME CARE,2013,0.0
4711,35,HOME CARE,2014,21276.0
4712,35,HOME CARE,2015,24270.0
4713,35,HOME CARE,2016,38948.0
4714,35,HOME CARE,2017,24923.0
4715,35,LADIESWEAR,2013,0.0
4716,35,LADIESWEAR,2014,0.0
4717,35,LADIESWEAR,2015,0.0
4718,35,LADIESWEAR,2016,0.0
4719,35,LADIESWEAR,2017,0.0
4720,35,LAWN AND GARDEN,2013,0.0
4721,35,LAWN AND GARDEN,2014,45.0
4722,35,LAWN AND GARDEN,2015,43.0
4723,35,LAWN AND GARDEN,2016,0.0
4724,35,LAWN AND GARDEN,2017,0.0
4725,35,LINGERIE,2013,962.0
4726,35,LINGERIE,2014,866.0
4727,35,LINGERIE,2015,389.0
4728,35,LINGERIE,2016,198.0
4729,35,LINGERIE,2017,130.0
4730,35,"LIQUOR,WINE,BEER",2013,11372.0
4731,35,"LIQUOR,WINE,BEER",2014,15774.0
4732,35,"LIQUOR,WINE,BEER",2015,15958.0
4733,35,"LIQUOR,WINE,BEER",2016,16612.0
4734,35,"LIQUOR,WINE,BEER",2017,15859.0
4735,35,MAGAZINES,2013,0.0
4736,35,MAGAZINES,2014,19.0
4737,35,MAGAZINES,2015,68.0
4738,35,MAGAZINES,2016,231.0
4739,35,MAGAZINES,2017,152.0
4740,35,MEATS,2013,47068.777
4741,35,MEATS,2014,53704.234
4742,35,MEATS,2015,58661.312
4743,35,MEATS,2016,65691.67
4744,35,MEATS,2017,46356.074
4745,35,PERSONAL CARE,2013,27451.0
4746,35,PERSONAL CARE,2014,30637.0
4747,35,PERSONAL CARE,2015,33958.0
4748,35,PERSONAL CARE,2016,33038.0
4749,35,PERSONAL CARE,2017,21975.0
4750,35,PET SUPPLIES,2013,0.0
4751,35,PET SUPPLIES,2014,34.0
4752,35,PET SUPPLIES,2015,20.0
4753,35,PET SUPPLIES,2016,190.0
4754,35,PET SUPPLIES,2017,212.0
4755,35,PLAYERS AND ELECTRONICS,2013,0.0
4756,35,PLAYERS AND ELECTRONICS,2014,271.0
4757,35,PLAYERS AND ELECTRONICS,2015,224.0
4758,35,PLAYERS AND ELECTRONICS,2016,412.0
4759,35,PLAYERS AND ELECTRONICS,2017,279.0
4760,35,POULTRY,2013,12637.57
4761,35,POULTRY,2014,25463.004
4762,35,POULTRY,2015,23837.01
4763,35,POULTRY,2016,20395.928
4764,35,POULTRY,2017,12491.084
4765,35,PREPARED FOODS,2013,5165.0
4766,35,PREPARED FOODS,2014,5035.0
4767,35,PREPARED FOODS,2015,7262.0
4768,35,PREPARED FOODS,2016,7179.0
4769,35,PREPARED FOODS,2017,4616.0
4770,35,PRODUCE,2013,0.0
4771,35,PRODUCE,2014,67010.66
4772,35,PRODUCE,2015,75189.92
4773,35,PRODUCE,2016,133065.2
4774,35,PRODUCE,2017,91591.26
4775,35,SCHOOL AND OFFICE SUPPLIES,2013,0.0
4776,35,SCHOOL AND OFFICE SUPPLIES,2014,0.0
4777,35,SCHOOL AND OFFICE SUPPLIES,2015,10.0
4778,35,SCHOOL AND OFFICE SUPPLIES,2016,527.0
4779,35,SCHOOL AND OFFICE SUPPLIES,2017,726.0
4780,35,SEAFOOD,2013,206.0
4781,35,SEAFOOD,2014,155.0
4782,35,SEAFOOD,2015,221.0
4783,35,SEAFOOD,2016,163.0
4784,35,SEAFOOD,2017,179.0
4785,36,AUTOMOTIVE,2013,463.0
4786,36,AUTOMOTIVE,2014,1006.0
4787,36,AUTOMOTIVE,2015,1675.0
4788,36,AUTOMOTIVE,2016,1790.0
4789,36,AUTOMOTIVE,2017,1243.0
4790,36,BABY CARE,2013,0.0
4791,36,BABY CARE,2014,0.0
4792,36,BABY CARE,2015,6.0
4793,36,BABY CARE,2016,47.0
4794,36,BABY CARE,2017,12.0
4795,36,BEAUTY,2013,168.0
4796,36,BEAUTY,2014,333.0
4797,36,BEAUTY,2015,530.0
4798,36,BEAUTY,2016,740.0
4799,36,BEAUTY,2017,497.0
4800,36,BEVERAGES,2013,167670.0
4801,36,BEVERAGES,2014,613547.0
4802,36,BEVERAGES,2015,849381.0
4803,36,BEVERAGES,2016,971675.0
4804,36,BEVERAGES,2017,701907.0
4805,36,BOOKS,2013,0.0
4806,36,BOOKS,2014,0.0
4807,36,BOOKS,2015,0.0
4808,36,BOOKS,2016,0.0
4809,36,BOOKS,2017,0.0
4810,36,BREAD/BAKERY,2013,94969.0
4811,36,BREAD/BAKERY,2014,185526.0
4812,36,BREAD/BAKERY,2015,205441.0
4813,36,BREAD/BAKERY,2016,176377.0
4814,36,BREAD/BAKERY,2017,105038.0
4815,36,CELEBRATION,2013,0.0
4816,36,CELEBRATION,2014,1501.0
4817,36,CELEBRATION,2015,2239.0
4818,36,CELEBRATION,2016,2430.0
4819,36,CELEBRATION,2017,1917.0
4820,36,CLEANING,2013,143835.0
4821,36,CLEANING,2014,284823.0
4822,36,CLEANING,2015,379855.0
4823,36,CLEANING,2016,342700.0
4824,36,CLEANING,2017,220027.0
4825,36,DAIRY,2013,55016.0
4826,36,DAIRY,2014,177930.0
4827,36,DAIRY,2015,207040.0
4828,36,DAIRY,2016,238016.0
4829,36,DAIRY,2017,153440.0
4830,36,DELI,2013,31180.168
4831,36,DELI,2014,62507.723
4832,36,DELI,2015,101696.836
4833,36,DELI,2016,84260.77
4834,36,DELI,2017,51153.395
4835,36,EGGS,2013,15916.0
4836,36,EGGS,2014,37865.0
4837,36,EGGS,2015,48590.0
4838,36,EGGS,2016,48416.0
4839,36,EGGS,2017,33944.0
4840,36,FROZEN FOODS,2013,16824.992
4841,36,FROZEN FOODS,2014,28422.832
4842,36,FROZEN FOODS,2015,41685.453
4843,36,FROZEN FOODS,2016,48604.383
4844,36,FROZEN FOODS,2017,29399.484
4845,36,GROCERY I,2013,624634.0
4846,36,GROCERY I,2014,1065469.1
4847,36,GROCERY I,2015,1368460.9
4848,36,GROCERY I,2016,1446346.5
4849,36,GROCERY I,2017,872118.25
4850,36,GROCERY II,2013,1688.0
4851,36,GROCERY II,2014,1701.0
4852,36,GROCERY II,2015,2550.0
4853,36,GROCERY II,2016,2412.0
4854,36,GROCERY II,2017,1486.0
4855,36,HARDWARE,2013,140.0
4856,36,HARDWARE,2014,182.0
4857,36,HARDWARE,2015,154.0
4858,36,HARDWARE,2016,221.0
4859,36,HARDWARE,2017,116.0
4860,36,HOME AND KITCHEN I,2013,0.0
4861,36,HOME AND KITCHEN I,2014,6665.0
4862,36,HOME AND KITCHEN I,2015,10417.0
4863,36,HOME AND KITCHEN I,2016,10816.0
4864,36,HOME AND KITCHEN I,2017,6232.0
4865,36,HOME AND KITCHEN II,2013,0.0
4866,36,HOME AND KITCHEN II,2014,1762.0
4867,36,HOME AND KITCHEN II,2015,8348.0
4868,36,HOME AND KITCHEN II,2016,4636.0
4869,36,HOME AND KITCHEN II,2017,3309.0
4870,36,HOME APPLIANCES,2013,60.0
4871,36,HOME APPLIANCES,2014,49.0
4872,36,HOME APPLIANCES,2015,67.0
4873,36,HOME APPLIANCES,2016,48.0
4874,36,HOME APPLIANCES,2017,89.0
4875,36,HOME CARE,2013,0.0
4876,36,HOME CARE,2014,41812.0
4877,36,HOME CARE,2015,60145.0
4878,36,HOME CARE,2016,85914.0
4879,36,HOME CARE,2017,49998.0
4880,36,LADIESWEAR,2013,0.0
4881,36,LADIESWEAR,2014,73.0
4882,36,LADIESWEAR,2015,15.0
4883,36,LADIESWEAR,2016,5.0
4884,36,LADIESWEAR,2017,0.0
4885,36,LAWN AND GARDEN,2013,113.0
4886,36,LAWN AND GARDEN,2014,2381.0
4887,36,LAWN AND GARDEN,2015,2172.0
4888,36,LAWN AND GARDEN,2016,2812.0
4889,36,LAWN AND GARDEN,2017,6071.0
4890,36,LINGERIE,2013,921.0
4891,36,LINGERIE,2014,1145.0
4892,36,LINGERIE,2015,1356.0
4893,36,LINGERIE,2016,919.0
4894,36,LINGERIE,2017,647.0
4895,36,"LIQUOR,WINE,BEER",2013,13801.0
4896,36,"LIQUOR,WINE,BEER",2014,51428.0
4897,36,"LIQUOR,WINE,BEER",2015,65225.0
4898,36,"LIQUOR,WINE,BEER",2016,52616.0
4899,36,"LIQUOR,WINE,BEER",2017,18007.0
4900,36,MAGAZINES,2013,0.0
4901,36,MAGAZINES,2014,52.0
4902,36,MAGAZINES,2015,149.0
4903,36,MAGAZINES,2016,507.0
4904,36,MAGAZINES,2017,278.0
4905,36,MEATS,2013,35712.004
4906,36,MEATS,2014,57737.152
4907,36,MEATS,2015,82975.52
4908,36,MEATS,2016,87010.56
4909,36,MEATS,2017,55801.996
4910,36,PERSONAL CARE,2013,41441.0
4911,36,PERSONAL CARE,2014,76285.0
4912,36,PERSONAL CARE,2015,99867.0
4913,36,PERSONAL CARE,2016,97291.0
4914,36,PERSONAL CARE,2017,57425.0
4915,36,PET SUPPLIES,2013,0.0
4916,36,PET SUPPLIES,2014,215.0
4917,36,PET SUPPLIES,2015,264.0
4918,36,PET SUPPLIES,2016,699.0
4919,36,PET SUPPLIES,2017,708.0
4920,36,PLAYERS AND ELECTRONICS,2013,0.0
4921,36,PLAYERS AND ELECTRONICS,2014,564.0
4922,36,PLAYERS AND ELECTRONICS,2015,1046.0
4923,36,PLAYERS AND ELECTRONICS,2016,2232.0
4924,36,PLAYERS AND ELECTRONICS,2017,1294.0
4925,36,POULTRY,2013,23463.045
4926,36,POULTRY,2014,41110.797
4927,36,POULTRY,2015,53110.176
4928,36,POULTRY,2016,45649.312
4929,36,POULTRY,2017,27697.37
4930,36,PREPARED FOODS,2013,9451.383
4931,36,PREPARED FOODS,2014,16203.481
4932,36,PREPARED FOODS,2015,22755.37
4933,36,PREPARED FOODS,2016,22488.078
4934,36,PREPARED FOODS,2017,11922.74
4935,36,PRODUCE,2013,0.0
4936,36,PRODUCE,2014,268686.47
4937,36,PRODUCE,2015,325457.16
4938,36,PRODUCE,2016,544394.06
4939,36,PRODUCE,2017,331792.25
4940,36,SCHOOL AND OFFICE SUPPLIES,2013,0.0
4941,36,SCHOOL AND OFFICE SUPPLIES,2014,256.0
4942,36,SCHOOL AND OFFICE SUPPLIES,2015,291.0
4943,36,SCHOOL AND OFFICE SUPPLIES,2016,1987.0
4944,36,SCHOOL AND OFFICE SUPPLIES,2017,5556.0
4945,36,SEAFOOD,2013,100.473
4946,36,SEAFOOD,2014,198.7863
4947,36,SEAFOOD,2015,418.0
4948,36,SEAFOOD,2016,554.0
4949,36,SEAFOOD,2017,304.0
4950,37,AUTOMOTIVE,2013,1544.0
4951,37,AUTOMOTIVE,2014,1116.0
4952,37,AUTOMOTIVE,2015,1466.0
4953,37,AUTOMOTIVE,2016,1626.0
4954,37,AUTOMOTIVE,2017,1067.0
4955,37,BABY CARE,2013,0.0
4956,37,BABY CARE,2014,0.0
4957,37,BABY CARE,2015,0.0
4958,37,BABY CARE,2016,12.0
4959,37,BABY CARE,2017,24.0
4960,37,BEAUTY,2013,1225.0
4961,37,BEAUTY,2014,1440.0
4962,37,BEAUTY,2015,1504.0
4963,37,BEAUTY,2016,1865.0
4964,37,BEAUTY,2017,1249.0
4965,37,BEVERAGES,2013,342295.0
4966,37,BEVERAGES,2014,815366.0
4967,37,BEVERAGES,2015,773782.0
4968,37,BEVERAGES,2016,923202.0
4969,37,BEVERAGES,2017,665360.0
4970,37,BOOKS,2013,0.0
4971,37,BOOKS,2014,0.0
4972,37,BOOKS,2015,0.0
4973,37,BOOKS,2016,207.0
4974,37,BOOKS,2017,45.0
4975,37,BREAD/BAKERY,2013,158844.45
4976,37,BREAD/BAKERY,2014,202190.77
4977,37,BREAD/BAKERY,2015,222633.0
4978,37,BREAD/BAKERY,2016,207571.7
4979,37,BREAD/BAKERY,2017,130759.96
4980,37,CELEBRATION,2013,0.0
4981,37,CELEBRATION,2014,2795.0
4982,37,CELEBRATION,2015,3033.0
4983,37,CELEBRATION,2016,4697.0
4984,37,CELEBRATION,2017,2250.0
4985,37,CLEANING,2013,376784.0
4986,37,CLEANING,2014,404145.0
4987,37,CLEANING,2015,402453.0
4988,37,CLEANING,2016,355763.0
4989,37,CLEANING,2017,235703.0
4990,37,DAIRY,2013,220705.0
4991,37,DAIRY,2014,353106.0
4992,37,DAIRY,2015,349511.0
4993,37,DAIRY,2016,344992.0
4994,37,DAIRY,2017,221469.0
4995,37,DELI,2013,42822.324
4996,37,DELI,2014,50340.03
4997,37,DELI,2015,60675.773
4998,37,DELI,2016,55429.395
4999,37,DELI,2017,36443.504
5000,37,EGGS,2013,57991.0
5001,37,EGGS,2014,64482.0
5002,37,EGGS,2015,60827.0
5003,37,EGGS,2016,47816.0
5004,37,EGGS,2017,30116.0
5005,37,FROZEN FOODS,2013,68860.055
5006,37,FROZEN FOODS,2014,78586.86
5007,37,FROZEN FOODS,2015,85016.83
5008,37,FROZEN FOODS,2016,63522.504
5009,37,FROZEN FOODS,2017,29779.357
5010,37,GROCERY I,2013,1215859.0
5011,37,GROCERY I,2014,1370210.0
5012,37,GROCERY I,2015,1376878.0
5013,37,GROCERY I,2016,1309399.0
5014,37,GROCERY I,2017,859908.0
5015,37,GROCERY II,2013,17940.0
5016,37,GROCERY II,2014,17725.0
5017,37,GROCERY II,2015,17915.0
5018,37,GROCERY II,2016,14472.0
5019,37,GROCERY II,2017,10376.0
5020,37,HARDWARE,2013,640.0
5021,37,HARDWARE,2014,762.0
5022,37,HARDWARE,2015,829.0
5023,37,HARDWARE,2016,618.0
5024,37,HARDWARE,2017,392.0
5025,37,HOME AND KITCHEN I,2013,0.0
5026,37,HOME AND KITCHEN I,2014,5638.0
5027,37,HOME AND KITCHEN I,2015,10219.0
5028,37,HOME AND KITCHEN I,2016,11826.0
5029,37,HOME AND KITCHEN I,2017,7844.0
5030,37,HOME AND KITCHEN II,2013,0.0
5031,37,HOME AND KITCHEN II,2014,2148.0
5032,37,HOME AND KITCHEN II,2015,9705.0
5033,37,HOME AND KITCHEN II,2016,8099.0
5034,37,HOME AND KITCHEN II,2017,5669.0
5035,37,HOME APPLIANCES,2013,120.0
5036,37,HOME APPLIANCES,2014,128.0
5037,37,HOME APPLIANCES,2015,119.0
5038,37,HOME APPLIANCES,2016,119.0
5039,37,HOME APPLIANCES,2017,76.0
5040,37,HOME CARE,2013,0.0
5041,37,HOME CARE,2014,58052.0
5042,37,HOME CARE,2015,60320.0
5043,37,HOME CARE,2016,88297.0
5044,37,HOME CARE,2017,57054.0
5045,37,LADIESWEAR,2013,0.0
5046,37,LADIESWEAR,2014,6976.0
5047,37,LADIESWEAR,2015,5831.0
5048,37,LADIESWEAR,2016,8636.0
5049,37,LADIESWEAR,2017,5766.0
5050,37,LAWN AND GARDEN,2013,2371.0
5051,37,LAWN AND GARDEN,2014,3881.0
5052,37,LAWN AND GARDEN,2015,4603.0
5053,37,LAWN AND GARDEN,2016,4151.0
5054,37,LAWN AND GARDEN,2017,6417.0
5055,37,LINGERIE,2013,4632.0
5056,37,LINGERIE,2014,2486.0
5057,37,LINGERIE,2015,1741.0
5058,37,LINGERIE,2016,1220.0
5059,37,LINGERIE,2017,833.0
5060,37,"LIQUOR,WINE,BEER",2013,32689.0
5061,37,"LIQUOR,WINE,BEER",2014,36840.0
5062,37,"LIQUOR,WINE,BEER",2015,44268.0
5063,37,"LIQUOR,WINE,BEER",2016,43079.0
5064,37,"LIQUOR,WINE,BEER",2017,24253.0
5065,37,MAGAZINES,2013,0.0
5066,37,MAGAZINES,2014,566.0
5067,37,MAGAZINES,2015,1514.0
5068,37,MAGAZINES,2016,3755.0
5069,37,MAGAZINES,2017,2126.0
5070,37,MEATS,2013,95990.7
5071,37,MEATS,2014,100318.66
5072,37,MEATS,2015,93311.03
5073,37,MEATS,2016,79161.16
5074,37,MEATS,2017,51252.31
5075,37,PERSONAL CARE,2013,81381.0
5076,37,PERSONAL CARE,2014,95141.0
5077,37,PERSONAL CARE,2015,99852.0
5078,37,PERSONAL CARE,2016,92947.0
5079,37,PERSONAL CARE,2017,60636.0
5080,37,PET SUPPLIES,2013,0.0
5081,37,PET SUPPLIES,2014,2113.0
5082,37,PET SUPPLIES,2015,2097.0
5083,37,PET SUPPLIES,2016,3853.0
5084,37,PET SUPPLIES,2017,2672.0
5085,37,PLAYERS AND ELECTRONICS,2013,0.0
5086,37,PLAYERS AND ELECTRONICS,2014,1997.0
5087,37,PLAYERS AND ELECTRONICS,2015,2031.0
5088,37,PLAYERS AND ELECTRONICS,2016,3709.0
5089,37,PLAYERS AND ELECTRONICS,2017,2907.0
5090,37,POULTRY,2013,50610.227
5091,37,POULTRY,2014,103566.34
5092,37,POULTRY,2015,103900.08
5093,37,POULTRY,2016,92150.62
5094,37,POULTRY,2017,61209.18
5095,37,PREPARED FOODS,2013,53964.117
5096,37,PREPARED FOODS,2014,55860.227
5097,37,PREPARED FOODS,2015,50308.215
5098,37,PREPARED FOODS,2016,41216.723
5099,37,PREPARED FOODS,2017,21258.062
5100,37,PRODUCE,2013,1973.0
5101,37,PRODUCE,2014,704031.25
5102,37,PRODUCE,2015,650771.25
5103,37,PRODUCE,2016,1072770.4
5104,37,PRODUCE,2017,647130.5
5105,37,SCHOOL AND OFFICE SUPPLIES,2013,0.0
5106,37,SCHOOL AND OFFICE SUPPLIES,2014,54.0
5107,37,SCHOOL AND OFFICE SUPPLIES,2015,84.0
5108,37,SCHOOL AND OFFICE SUPPLIES,2016,240.0
5109,37,SCHOOL AND OFFICE SUPPLIES,2017,116.0
5110,37,SEAFOOD,2013,6580.039
5111,37,SEAFOOD,2014,8289.975
5112,37,SEAFOOD,2015,8609.466
5113,37,SEAFOOD,2016,6437.602
5114,37,SEAFOOD,2017,3635.08
5115,38,AUTOMOTIVE,2013,1807.0
5116,38,AUTOMOTIVE,2014,2417.0
5117,38,AUTOMOTIVE,2015,2812.0
5118,38,AUTOMOTIVE,2016,2463.0
5119,38,AUTOMOTIVE,2017,1440.0
5120,38,BABY CARE,2013,0.0
5121,38,BABY CARE,2014,0.0
5122,38,BABY CARE,2015,0.0
5123,38,BABY CARE,2016,11.0
5124,38,BABY CARE,2017,11.0
5125,38,BEAUTY,2013,1061.0
5126,38,BEAUTY,2014,1571.0
5127,38,BEAUTY,2015,1846.0
5128,38,BEAUTY,2016,2507.0
5129,38,BEAUTY,2017,1544.0
5130,38,BEVERAGES,2013,277027.0
5131,38,BEVERAGES,2014,699413.0
5132,38,BEVERAGES,2015,677672.0
5133,38,BEVERAGES,2016,797844.0
5134,38,BEVERAGES,2017,618816.0
5135,38,BOOKS,2013,0.0
5136,38,BOOKS,2014,0.0
5137,38,BOOKS,2015,0.0
5138,38,BOOKS,2016,123.0
5139,38,BOOKS,2017,40.0
5140,38,BREAD/BAKERY,2013,167472.83
5141,38,BREAD/BAKERY,2014,207464.1
5142,38,BREAD/BAKERY,2015,228841.89
5143,38,BREAD/BAKERY,2016,185817.02
5144,38,BREAD/BAKERY,2017,109084.88
5145,38,CELEBRATION,2013,0.0
5146,38,CELEBRATION,2014,3522.0
5147,38,CELEBRATION,2015,3676.0
5148,38,CELEBRATION,2016,5231.0
5149,38,CELEBRATION,2017,3194.0
5150,38,CLEANING,2013,366266.0
5151,38,CLEANING,2014,405112.0
5152,38,CLEANING,2015,420843.0
5153,38,CLEANING,2016,358480.0
5154,38,CLEANING,2017,251239.0
5155,38,DAIRY,2013,200337.0
5156,38,DAIRY,2014,341661.0
5157,38,DAIRY,2015,321470.0
5158,38,DAIRY,2016,306482.0
5159,38,DAIRY,2017,202218.0
5160,38,DELI,2013,60642.688
5161,38,DELI,2014,63786.004
5162,38,DELI,2015,70222.91
5163,38,DELI,2016,53733.715
5164,38,DELI,2017,36260.434
5165,38,EGGS,2013,47918.0
5166,38,EGGS,2014,49213.0
5167,38,EGGS,2015,45295.0
5168,38,EGGS,2016,37391.0
5169,38,EGGS,2017,22968.0
5170,38,FROZEN FOODS,2013,74046.625
5171,38,FROZEN FOODS,2014,76793.63
5172,38,FROZEN FOODS,2015,86162.336
5173,38,FROZEN FOODS,2016,85944.016
5174,38,FROZEN FOODS,2017,27945.46
5175,38,GROCERY I,2013,1251575.0
5176,38,GROCERY I,2014,1423084.0
5177,38,GROCERY I,2015,1436404.2
5178,38,GROCERY I,2016,1325919.8
5179,38,GROCERY I,2017,897075.0
5180,38,GROCERY II,2013,9945.0
5181,38,GROCERY II,2014,9657.0
5182,38,GROCERY II,2015,10895.0
5183,38,GROCERY II,2016,8809.0
5184,38,GROCERY II,2017,5194.0
5185,38,HARDWARE,2013,565.0
5186,38,HARDWARE,2014,759.0
5187,38,HARDWARE,2015,701.0
5188,38,HARDWARE,2016,556.0
5189,38,HARDWARE,2017,313.0
5190,38,HOME AND KITCHEN I,2013,0.0
5191,38,HOME AND KITCHEN I,2014,6938.0
5192,38,HOME AND KITCHEN I,2015,12438.0
5193,38,HOME AND KITCHEN I,2016,9951.0
5194,38,HOME AND KITCHEN I,2017,8975.0
5195,38,HOME AND KITCHEN II,2013,0.0
5196,38,HOME AND KITCHEN II,2014,3141.0
5197,38,HOME AND KITCHEN II,2015,9609.0
5198,38,HOME AND KITCHEN II,2016,6017.0
5199,38,HOME AND KITCHEN II,2017,10656.0
5200,38,HOME APPLIANCES,2013,0.0
5201,38,HOME APPLIANCES,2014,136.0
5202,38,HOME APPLIANCES,2015,40.0
5203,38,HOME APPLIANCES,2016,21.0
5204,38,HOME APPLIANCES,2017,33.0
5205,38,HOME CARE,2013,0.0
5206,38,HOME CARE,2014,74164.0
5207,38,HOME CARE,2015,82646.0
5208,38,HOME CARE,2016,111054.0
5209,38,HOME CARE,2017,75814.0
5210,38,LADIESWEAR,2013,0.0
5211,38,LADIESWEAR,2014,7260.0
5212,38,LADIESWEAR,2015,6705.0
5213,38,LADIESWEAR,2016,9393.0
5214,38,LADIESWEAR,2017,5972.0
5215,38,LAWN AND GARDEN,2013,1286.0
5216,38,LAWN AND GARDEN,2014,2703.0
5217,38,LAWN AND GARDEN,2015,2958.0
5218,38,LAWN AND GARDEN,2016,2806.0
5219,38,LAWN AND GARDEN,2017,4639.0
5220,38,LINGERIE,2013,8002.0
5221,38,LINGERIE,2014,6430.0
5222,38,LINGERIE,2015,4535.0
5223,38,LINGERIE,2016,2458.0
5224,38,LINGERIE,2017,2097.0
5225,38,"LIQUOR,WINE,BEER",2013,25451.0
5226,38,"LIQUOR,WINE,BEER",2014,27887.0
5227,38,"LIQUOR,WINE,BEER",2015,31411.0
5228,38,"LIQUOR,WINE,BEER",2016,27407.0
5229,38,"LIQUOR,WINE,BEER",2017,20432.0
5230,38,MAGAZINES,2013,0.0
5231,38,MAGAZINES,2014,501.0
5232,38,MAGAZINES,2015,1561.0
5233,38,MAGAZINES,2016,3922.0
5234,38,MAGAZINES,2017,2473.0
5235,38,MEATS,2013,65413.992
5236,38,MEATS,2014,72232.07
5237,38,MEATS,2015,74826.69
5238,38,MEATS,2016,61389.31
5239,38,MEATS,2017,38135.582
5240,38,PERSONAL CARE,2013,97923.0
5241,38,PERSONAL CARE,2014,135758.0
5242,38,PERSONAL CARE,2015,146518.0
5243,38,PERSONAL CARE,2016,133149.0
5244,38,PERSONAL CARE,2017,90360.0
5245,38,PET SUPPLIES,2013,0.0
5246,38,PET SUPPLIES,2014,1182.0
5247,38,PET SUPPLIES,2015,1123.0
5248,38,PET SUPPLIES,2016,2305.0
5249,38,PET SUPPLIES,2017,1894.0
5250,38,PLAYERS AND ELECTRONICS,2013,0.0
5251,38,PLAYERS AND ELECTRONICS,2014,2364.0
5252,38,PLAYERS AND ELECTRONICS,2015,1700.0
5253,38,PLAYERS AND ELECTRONICS,2016,3841.0
5254,38,PLAYERS AND ELECTRONICS,2017,2050.0
5255,38,POULTRY,2013,40111.78
5256,38,POULTRY,2014,72320.67
5257,38,POULTRY,2015,65472.168
5258,38,POULTRY,2016,53415.176
5259,38,POULTRY,2017,33535.85
5260,38,PREPARED FOODS,2013,46829.453
5261,38,PREPARED FOODS,2014,47860.293
5262,38,PREPARED FOODS,2015,50316.06
5263,38,PREPARED FOODS,2016,38252.508
5264,38,PREPARED FOODS,2017,21869.295
5265,38,PRODUCE,2013,1874.0
5266,38,PRODUCE,2014,555961.75
5267,38,PRODUCE,2015,541043.4
5268,38,PRODUCE,2016,801025.1
5269,38,PRODUCE,2017,505541.62
5270,38,SCHOOL AND OFFICE SUPPLIES,2013,0.0
5271,38,SCHOOL AND OFFICE SUPPLIES,2014,114.0
5272,38,SCHOOL AND OFFICE SUPPLIES,2015,73.0
5273,38,SCHOOL AND OFFICE SUPPLIES,2016,240.0
5274,38,SCHOOL AND OFFICE SUPPLIES,2017,163.0
5275,38,SEAFOOD,2013,7405.711
5276,38,SEAFOOD,2014,7753.0405
5277,38,SEAFOOD,2015,7570.984
5278,38,SEAFOOD,2016,6547.5
5279,38,SEAFOOD,2017,4004.76
5280,39,AUTOMOTIVE,2013,2645.0
5281,39,AUTOMOTIVE,2014,3190.0
5282,39,AUTOMOTIVE,2015,3373.0
5283,39,AUTOMOTIVE,2016,3637.0
5284,39,AUTOMOTIVE,2017,2074.0
5285,39,BABY CARE,2013,0.0
5286,39,BABY CARE,2014,34.0
5287,39,BABY CARE,2015,53.0
5288,39,BABY CARE,2016,240.0
5289,39,BABY CARE,2017,112.0
5290,39,BEAUTY,2013,868.0
5291,39,BEAUTY,2014,1169.0
5292,39,BEAUTY,2015,1183.0
5293,39,BEAUTY,2016,2053.0
5294,39,BEAUTY,2017,1114.0
5295,39,BEVERAGES,2013,302685.0
5296,39,BEVERAGES,2014,706311.0
5297,39,BEVERAGES,2015,832583.0
5298,39,BEVERAGES,2016,1173006.0
5299,39,BEVERAGES,2017,810138.0
5300,39,BOOKS,2013,0.0
5301,39,BOOKS,2014,0.0
5302,39,BOOKS,2015,0.0
5303,39,BOOKS,2016,0.0
5304,39,BOOKS,2017,0.0
5305,39,BREAD/BAKERY,2013,252168.0
5306,39,BREAD/BAKERY,2014,246131.0
5307,39,BREAD/BAKERY,2015,270336.0
5308,39,BREAD/BAKERY,2016,267813.0
5309,39,BREAD/BAKERY,2017,179304.0
5310,39,CELEBRATION,2013,0.0
5311,39,CELEBRATION,2014,2869.0
5312,39,CELEBRATION,2015,2674.0
5313,39,CELEBRATION,2016,3537.0
5314,39,CELEBRATION,2017,2152.0
5315,39,CLEANING,2013,399377.0
5316,39,CLEANING,2014,421524.0
5317,39,CLEANING,2015,512512.0
5318,39,CLEANING,2016,494110.0
5319,39,CLEANING,2017,353380.0
5320,39,DAIRY,2013,83624.0
5321,39,DAIRY,2014,172361.0
5322,39,DAIRY,2015,192516.0
5323,39,DAIRY,2016,243309.0
5324,39,DAIRY,2017,174124.0
5325,39,DELI,2013,43222.98
5326,39,DELI,2014,54584.367
5327,39,DELI,2015,79522.055
5328,39,DELI,2016,81330.76
5329,39,DELI,2017,52297.93
5330,39,EGGS,2013,52149.0
5331,39,EGGS,2014,119680.0
5332,39,EGGS,2015,169268.0
5333,39,EGGS,2016,190356.0
5334,39,EGGS,2017,117876.0
5335,39,FROZEN FOODS,2013,24487.484
5336,39,FROZEN FOODS,2014,28936.148
5337,39,FROZEN FOODS,2015,37347.81
5338,39,FROZEN FOODS,2016,42173.86
5339,39,FROZEN FOODS,2017,19432.469
5340,39,GROCERY I,2013,1263460.0
5341,39,GROCERY I,2014,1357038.9
5342,39,GROCERY I,2015,1539530.9
5343,39,GROCERY I,2016,1769728.9
5344,39,GROCERY I,2017,1270218.1
5345,39,GROCERY II,2013,8736.0
5346,39,GROCERY II,2014,9574.0
5347,39,GROCERY II,2015,11222.0
5348,39,GROCERY II,2016,10718.0
5349,39,GROCERY II,2017,7933.0
5350,39,HARDWARE,2013,607.0
5351,39,HARDWARE,2014,749.0
